Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.29568301038646644;[[0.01846428138635263, 0.021504243140629375, 0.1399558490745868]];4.094079392473133;0.6155978195246711;450.370708338086;[0.047286174755210054, 0.025, 0.08266698766979505];[];False;2;;2.8505801037525883e-10;False;0.1043045538638187
1;380;1.6866193601347895e-05;8.71606794819237;[[0.004601721908223565, 0.024888646200793032, 0.1353081079722975]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.004429280659179845, 0.025, 0.13527100548427826];[];False;0;;7.853074110338334e-11;False;0.00022546208902310034
2;380;0.02239463760694198;0.08841245194333681;[[0.1476319577668086, 0.011976962641251379, 0.01325890445903806], [0.23304911012875437, 0.0014926096471998204, 0.03167743760842792]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;6.035010183981044e-10;False;0.11080708955027879
3;380;0.0020999262117846157;0.0651719138015246;[[0.03433028813153807, 0.02349614500278544, 0.07087640384194278], [0.04917844654719988, 0.016615773011117135, 0.0077925626346016606]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;0;;2.3321732815672674e-10;False;0.0672718400133092
4;380;0.03918925892527537;3.8348437021449997;[[0.1042270661071988, 0.004161169674102731, 0.10109880772874448]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.17457197718892664, 0.020816719652853276, 0.17970519703220256];False;1;0.18846145777887674;3.2819264694702044e-10;False;0.14759251491720887
5;380;0.00887671209853464;5.616256310399765;[[0.12269037609471053, 0.020437014180996815, 0.15023168847209753]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.08443326993683696, 0.025, 0.05341298019114753];[];False;1;;3.4435658287469117e-10;False;0.122463642255356
6;380;0.012772341220887478;3.6424811868322817;[[0.07629530485382462, 0.019635642290665056, 0.08510970788450187]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.1862452573624327, 0.008870513809937627, 0.2345112833121147];True;5;0.2523603297418939;2.3080127062718577e-09;False;1.0456013543999327
7;380;0.012056589188476052;0.09006336594228566;[[0.10951601020337078, 0.012937430219798983, 0.059195428256227076], [0.16548146696588992, 0.011783571389973872, 0.011359133212309358]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;1;;1.0398797676861444e-09;False;0.10211995513076166
8;380;0.004001719419738333;4.4158592451431815;[[0.007696349793955142, 0.022724331385686403, 0.1171715253110735]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.005437928111530351, 0.025, 0.20180871110769577];[];False;11;;7.52657203297409e-09;False;3.523330068035168
9;380;0.024370713925957355;2.3821948028566773;[[0.08827033831884822, 0.003966016497203616, 0.12683588806933668]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.16443640097352663, 0.014350032097165863, 0.20012293652221086];False;2;0.23373679830588984;7.74861761315239e-10;False;0.36241326790191286
