Run;Initial_wl_nm;Short_absorption_length_m;Long_absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;Time_s;Timed_out;Total_distance_m
0;380;0.0054724702372768025;0.29568301038646644;[[0.011746069180732571, 0.021504243140629382, 0.09758416222772516]];4.094079392473133;0.6155978195246711;450.370708338086;[0.054004386960830125, 0.025, 0.040295300822933415];[];False;2;;2.6146098789721854e-10;False;0.1043045538638187
1;380;1.6866193601347895e-05;8.71606794819237;[[0.0031843480821232527, 0.024888646200793032, 0.09351985277630398]];4.533569729745489;-0.5733811562469698;450.370708338086;[0.0030119068330795324, 0.025, 0.09348275028828472];[];False;0;;7.853074110338334e-11;False;0.0002254620890231028
2;380;0.02239463760694198;0.08841245194333681;[[0.1025605848862344, 0.011976962641251379, 0.014788403610715737], [0.18797773724818018, 0.001492609647199817, 0.033206936760105596]];1.3609341495950262;-0.15640373068082947;436.7508539799367;[];[];False;2;;5.225403327980798e-10;False;0.11080708955027878
3;380;0.0020999262117846157;0.0651719138015246;[[0.023245704817886317, 0.02349614500278544, 0.048982024159414175], [0.03809386323354813, 0.016615773011117135, 0.014101817047926957]];2.887773743052144;-0.4339266510742057;426.44246066289253;[];[];False;1;;5.402856133372096e-10;False;0.06727184001330921
4;380;0.03918925892527537;3.8348437021449997;[[0.062348167324070156, 0.004161169674102728, 0.07327609159612279]];0.7595740192373736;-0.3411909502526625;492.4594622177664;[];[0.11805176022561256, 0.015617918211757797, 0.13552165054114432];False;1;0.18846145777887674;2.805591977317514e-10;False;0.12502987977645227
5;380;0.00887671209853464;5.616256310399765;[[0.08713078760994653, 0.020437014180996818, 0.1034096591321245]];3.691877831304888;0.8709761212095827;433.55285670546846;[0.04887368145207294, 0.025, 0.00659095085117449];[];False;1;;3.4435658287469117e-10;False;0.12246364225535601
6;380;0.012772341220887478;3.6424811868322817;[[0.0510311138248446, 0.019635642290665056, 0.055659594985374275]];1.087037563634811;0.09775313126391158;444.1743259711958;[];[0.13559855473985244, 0.013231778090072798, 0.18294489329530472];False;4;0.2523603297418939;1.7679386109017526e-09;False;0.7897833323259871
7;380;0.012056589188476052;0.09006336594228566;[[0.0757917186782544, 0.012937430219798983, 0.04046027723114505], [0.1317571754407736, 0.01178357138997387, 0.030094284237391355]];2.4708946346527383;-0.020614419075376263;455.86529629651864;[];[];False;1;;8.147127838923254e-10;False;0.10211995513076166
8;380;0.004001719419738333;4.4158592451431815;[[0.005521985276128768, 0.022724331385686403, 0.0820024208808817]];3.155657931048317;1.3022336314796796;419.1114406296339;[0.007612292629356727, 0.025, 0.16302218446211153];[];False;14;;7.526572032974092e-09;False;3.5233300680351687
9;380;0.024370713925957355;2.3821948028566773;[[0.061289465896359266, 0.003966016497203616, 0.08382139912330921]];2.8848097520010283;-0.47961882883707024;459.3721671579427;[];[0.18071418080338614, 0.008149937483320647, 0.17116572214269332];False;4;0.23373679830588984;1.1801883217263187e-09;False;0.5544051443264634
